Location,Time,Indicator,Indicator_Status,Indicator_Value,Employment_Status,QWI-Status,Amount,Unemployment_Rate
Maryland,2015Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1804,
Maryland,2017Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1945,
Maryland,2018Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2001,
Maryland,2019Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2103,
Maryland,2021Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2384,
Maryland,2020Q2,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1586,
Maryland,2015Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1851,
Maryland,2016Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1959,
Maryland,2017Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1980,
Maryland,2019Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2131,
Maryland,2018Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2047,
Maryland,2020Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2196,
Maryland,2021Q3,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2498,
Maryland,2015Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1887,
Maryland,2016Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1888,
Maryland,2017Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,1967,
Maryland,2018Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2052,
Maryland,2019Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2146,
Maryland,2021Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2543,
Maryland,2020Q4,Maryland Average Earnings by Industry,72,Accommodation and Food Services,,Earnings,2239,
Maryland,2015Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,1579,
Maryland,2016Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,2354,
Maryland,2017Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,3943,
Maryland,2019Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,1274,
Maryland,2018Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,920,
Maryland,2020Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-52818,
Maryland,2021Q1,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,3558,
Maryland,2015Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,18032,
Maryland,2016Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,16517,
Maryland,2017Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,15511,
Maryland,2018Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,15617,
Maryland,2019Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,16698,
Maryland,2021Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,31108,
Maryland,2020Q2,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-11025,
Maryland,2015Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-7225,
Maryland,2017Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-9100,
Maryland,2016Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-9358,
Maryland,2018Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-7747,
Maryland,2019Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-9353,
Maryland,2020Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,13256,
Maryland,2021Q3,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,161,
Maryland,2015Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-6358,
Maryland,2016Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-6696,
Maryland,2018Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-8269,
Maryland,2017Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-6720,
Maryland,2019Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-6966,
Maryland,2020Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-7614,
Maryland,2017Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,50688,
Maryland,2021Q4,Maryland Job Net Change by Industry,72,Accommodation and Food Services,,Job Change,-5919,
Maryland,2015Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,40756,
Maryland,2016Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,44396,
Maryland,2018Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,47651,
Maryland,2019Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,46958,
Maryland,2015Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,67361,
Maryland,2021Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,33328,
Maryland,2017Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,69052,
Maryland,2018Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,69528,
Maryland,2016Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,67654,
Maryland,2020Q1,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,46014,
Maryland,2019Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,72127,
Maryland,2021Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,74698,
Maryland,2020Q2,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,29025,
Maryland,2017Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,64460,
Maryland,2016Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,65095,
Maryland,2015Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,61625,
Maryland,2019Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,64912,
Maryland,2018Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,66115,
Maryland,2020Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,48703,
Maryland,2021Q3,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,73376,
Maryland,2016Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,52740,
Maryland,2015Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,50895,
Maryland,2018Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,52140,
Maryland,2017Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,52092,
Maryland,2015Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,45049,
Maryland,2019Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,53588,
Maryland,2020Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,36868,
Maryland,2021Q4,Maryland New Hires by Industry,72,Accommodation and Food Services,,New Hires,59083,
Maryland,2016Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,47634,
Maryland,2017Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,53104,
Maryland,2021Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,35724,
Maryland,2019Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,51765,
Maryland,2018Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,52956,
Maryland,2020Q1,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,105166,
Maryland,2015Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,60439,
Maryland,2017Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,64035,
Maryland,2016Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,61489,
Maryland,2019Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,66952,
Maryland,2018Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,64496,
Maryland,2020Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,47074,
Maryland,2021Q2,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,56659,
Maryland,2015Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,74580,
Maryland,2018Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,79594,
Maryland,2016Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,80007,
Maryland,2017Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,78427,
Maryland,2019Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,79770,
Maryland,2020Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,57588,
Maryland,2021Q3,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,79592,
Maryland,2016Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,63859,
Maryland,2017Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,63494,
Maryland,2015Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,62082,
Maryland,2018Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,65213,
Maryland,2019Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,65628,
Maryland,2020Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,53064,
Maryland,2021Q4,Maryland Separations by Industry,72,Accommodation and Food Services,,Seperation,69453,
Maryland,2015Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15
Maryland,2016Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.899999999999999
Maryland,2018Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.2
Maryland,2017Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.299999999999999
Maryland,2019Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.6
Maryland,2021Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15
Maryland,2020Q1,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.7
Maryland,2015Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.7
Maryland,2016Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.4
Maryland,2018Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.899999999999999
Maryland,2017Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.6
Maryland,2019Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.499999999999998
Maryland,2016Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,16.6
Maryland,2020Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.299999999999999
Maryland,2017Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,16.5
Maryland,2018Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,16.6
Maryland,2015Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,17.4
Maryland,2019Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,17
Maryland,2020Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.2
Maryland,2021Q3,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,21.5
Maryland,2015Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.499999999999998
Maryland,2016Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.899999999999999
Maryland,2017Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.6
Maryland,2018Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,14.499999999999998
Maryland,2019Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,23.3
Maryland,2020Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,18
Maryland,2021Q2,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,15.299999999999999
Maryland,2015Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,208007,
Maryland,2021Q4,Maryland Turnover Rate by Industry,72,Accommodation and Food Services,,Turnover Rate,17.299999999999997
Maryland,2016Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,214438,
Maryland,2018Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,225043,
Maryland,2017Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,221914,
Maryland,2019Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,228574,
Maryland,2021Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,172747,
Maryland,2020Q1,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,230771,
Maryland,2016Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,216710,
Maryland,2015Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,209568,
Maryland,2017Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,225654,
Maryland,2018Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,226009,
Maryland,2019Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,230058,
Maryland,2020Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,178050,
Maryland,2021Q2,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,176264,
Maryland,2015Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,227522,
Maryland,2016Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,233259,
Maryland,2017Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,240801,
Maryland,2019Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,246730,
Maryland,2018Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,244291,
Maryland,2020Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,167177,
Maryland,2021Q3,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,207471,
Maryland,2015Q4,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,220369,
Maryland,2016Q4,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,224037,
Maryland,2019Q4,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,237398,
Maryland,2017Q4,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,231720,
Maryland,2018Q4,Maryland Workers by Industry,72,Accommodation and Food Services,,Workers,233963,
